city,year,Ctnm,Cttyp,GDP,Gdpct01,Gdpct02,Gdpct03,GDP_PerCapita,GDP_PrimInd,GDP_SecInd,GDP_TerInd,Eect04,Eect05,Eect06,Eect08,Eect09,Eect10,Eect11,Eect12,wage,hpopu,urban,nightLight
1302,2011,唐山市,地级市,5442.45,8.94,60.08,30.98,,4865300,32699300,16860000,547.11,87.3,36.3752,3.25,52.23,44.51,78.88,3315279,42029.4,762.74,52.13999938964844,1.094660595929254
1305,2011,邢台市,地级市,1428.92,15.31,55.52,29.16,,2188300,7933800,4167100,592.7,35.99,37.7507,.42,35.26,64.31999999999999,33.04,1150775,34829.75,715.55,41.2869987487793,.3659530808164567
1306,2011,保定市,地级市,2449.9,14,54.63,31.36,,3430200,13384900,7683800,523.2,81.20999999999999,34.7873,.17,48.33,51.5,69.40000000000001,2240072,32277.69,1127.23,39.70000076293945,.3547665045795553
1308,2011,承德市,地级市,1104.2,14.99,54.83,30.18,,1655500,6054300,3332200,94.65000000000001,25.44,14.6477,1.57,30.86,67.56999999999999,24.47,835331,34136.94,348.91,41.09999847412109,.0757963626639964
1310,2012,廊坊市,地级市,1794.3291,11.06,53.98,34.96,,1983983,9686244,6273064,673.85,42.1,39.5671,.36,46.72,52.92,38.48,1748009,45426.43,443.933,50.77500152587891,1.147569739831502
1307,2012,张家口市,地级市,1233.5529,16.68,42.89,40.43,,2057770,5290421,4987338,127.03,40.3,33.85,1.22,36.81,61.97,36.2,1290823,35658.09,439.3828,47.63000106811523,.1759153373037197
1305,2012,邢台市,地级市,1532.062,15.69,54.15,30.16,,2403499,8296105,4621016,601.42,44.9,40.3956,.27,45.85,53.88,40.43,1533595,37932.1,718.862,42.71900177001953,.3432596845429863
1308,2012,承德市,地级市,1181.9213,15.67,52.91,31.42,,1851577,6253952,3713684,95.31,26.4,15.6607,1.55,31.97,66.48,27.54,953043,34605.77,350.6343,42.45700073242188,.0703199419132334
1303,2012,秦皇岛市,地级市,1139.3664,13.38,39.29,47.33,,1524144,4476843,5392677,373.26,33.5,13.9586,.27,40.9,58.83,30.97,1414920,45686.79,302.1579,49.66999816894531,.7169472353663687
1302,2012,唐山市,地级市,5861.6363,9.02,59.26,31.72,,5285600,34737880,18592883,550.6,95.59999999999999,44.1626,2.78,53.84,43.38,95.12,4302278,45230,766.8513,53.59999847412109,1.006116395521194
1301,2012,石家庄市,地级市,4500.2098,10.05,49.79,40.16,,4521822,22406625,18073651,634.36,90.7,45.6855,.29,37.45,62.26,87.19,3350362,38425.99,1038.6,53.47000122070313,.675498128561545
1309,2012,沧州市,地级市,2812.4212,11.35,52.59,36.06,,3191764,14790770,10141678,529.68,52.4,37.76,1.62,39.46,58.92,45.8,1848340,40356.77,724.3824,43.13800048828125,.3329869043431532
1304,2012,邯郸市,地级市,3024.2864,12.69,53.59,33.71,,3838965,16208356,10195543,823.09,64.5,67.11279999999999,.11,38.44,61.45,56.63,2151234,37987.53,928.636,46.58000183105469,.5492305705393719
1311,2012,衡水市,地级市,1011.0263,18.7,51.72,29.58,,1890310,5229103,2990850,500.67,29.1,33.775,.38,37.99,61.63,26.54,874371,32945.4,438.9272,42.18899917602539,.2097011705969525
